白举纲,31509
白客,61791
包贝尔,51659
保剑锋,6996
陈建斌,23481
陈坤,16535
陈思成,173
陈伟霆,180377
陈晓,187615
陈学冬,5924
邓超,298830
郭晓冬,371
韩庚,32864
胡歌,354027
黄渤,184349
黄磊,65422
黄轩,24182
蒋劲夫,659
孔维,680
刘德华,106563
刘昊然,81867
刘恺威,23142
刘烨,25148
罗晋,29335
罗志祥,31222
马天宇,27852
王鹤棣,3172011
王凯,93585
王珂,615
王雷,10552
王力宏,28913
王学兵,68
王源,1459923
吴京,175753
吴奇隆,32054
吴彦祖,9362
肖央,8520
谢霆锋,57929
徐峥,33220
杨洋,954860
尹相杰,68
张国立,5563
张翰,30873
张家辉,5381
张杰,578756
张智霖,12970
赵又廷,15018
郑凯,5127
周杰伦,182931
