周杰伦,92.03
蔡徐坤,92.3
小鬼,92.74
capper,93.24
张学友,92.68
刘德华,90.75
郭富城,92.63
陈奕迅,93.12
gai,92.9
林宥嘉,93.47
王力宏,93.26
林俊杰,91.89
张杰,92.43
赵雷,93.59
张国荣,91.23
李荣浩,93.19
薛之谦,90.83
毛不易,94.98
郭顶,95.63
许嵩,94.66
汪苏泷,93.85
隔壁老樊,91.93
华晨宇,92.8
林宥嘉,93.47
王嘉尔,92.44
杨和苏,94.8
capper,93.24
马思唯,93.61
姜云升,95.63
王以太,93.79
jony j,94.98
周深,92.79
李健,93.88
阿信,95.79
萧敬腾,93.65
李玉刚,93.12
朴树,93.37
萧敬腾,93.65
徐良,95.11
潘玮柏,93.14
胡彦斌,92.42
陶喆,95.16
魏晨,93.71
吴克群,93.39
汪峰,93.25
罗志祥,92.51
任贤齐,92.17
颜人中,92.77
隔壁老樊,91.93
张信哲,93.48
