capper,2125
gai,1644
阿信,1176
蔡徐坤,22932
陈奕迅,4305
郭顶,1012
郭富城,4879
胡彦斌,1699
华晨宇,5162
姜云升,2230
李健,5768
李荣浩,5220
李玉刚,2498
林俊杰,6462
林宥嘉,1793
刘德华,13442
罗志祥,2725
马思唯,2163
毛不易,5959
潘玮柏,1909
朴树,2989
任贤齐,4955
陶喆,2309
汪峰,2321
汪苏泷,5382
王嘉尔,7507
王力宏,4869
王以太,1060
魏晨,2602
吴克群,1863
萧敬腾,1999
小鬼,2261
徐良,1415
许嵩,12145
薛之谦,5914
杨和苏,1134
张国荣,11371
张杰,6916
张信哲,2686
张学友,4892
赵雷,2718
周杰伦,17254
周深,15301
