by2,1141
阿肆,364
蔡健雅,1356
蔡依林,3446
蔡卓妍,2319
陈慧娴,3642
陈粒,1977
邓紫棋,7432
范玮琪,1007
龚琳娜,894
韩红,2962
黄绮珊,3784
金玟岐,473
李斯丹妮,1261
李玟,2336
李宇春,12216
梁静茹,2225
林忆莲,1765
刘若英,2673
刘惜君,2260
刘雨昕,2473
孟美岐,1860
莫文蔚,2561
那英,3263
彭佳慧,475
齐豫,899
容祖儿,2372
尚雯婕,1250
孙燕姿,2201
谭维维,2698
田馥甄,1736
王菲,8204
王心凌,5396
吴宣仪,2555
萧亚轩,2043
辛晓琪,412
徐佳莹,1236
杨超越,7258
杨丞琳,4269
杨钰莹,2629
于文文,3867
郁可唯,2860
袁娅维,1003
张碧晨,3964
张惠妹,1595
张靓颖,3065
张韶涵,4123
周笔畅,2009
