白鹿,24498
迪丽热巴,15039
高露,2195
高圆圆,6628
巩俐,5605
古力娜扎,4261
关晓彤,11867
郭采洁,1396
韩雪,4712
贾静雯,3065
江疏影,5855
金晨,9442
鞠婧祎,13666
李嘉欣,4659
李沁,12831
李一桐,24374
林青霞,3761
林志玲,6203
刘浩存,5840
刘诗诗,8137
刘涛,8716
刘亦菲,31874
倪妮,8475
宁静,2721
欧阳娜娜,4849
邱淑贞,6386
舒淇,5542
宋祖儿,5581
汤唯,8937
佟丽娅,7257
王祖贤,4479
文淇,1080
杨幂,27638
杨颖,9723
杨紫,19403
杨紫琼,7028
姚晨,4643
虞书欣,17577
张曼玉,3109
张小斐,3253
张雨绮,5023
张子枫,5962
章子怡,4802
赵今麦,8491
赵丽颖,23288
赵露思,21215
周冬雨,6565
周迅,5856
周雨彤,9079
