杨倩,94.78
陈梦,94.42
陈雨菲,95.91
全红婵,92.93
张怡宁,95.05
郭晶晶,94.24
吴敏霞,95.03
伏明霞,96.38
谷爱凌,95.09
战鹰,97.81
王濛,94.68
邓亚萍,94.58
王楠,94.06
郎平,92.14
朱婷,93.16
李娜,92.48
傅园慧,96.77
王霜,93.81
刘诗雯,94.18
於之莹,98.49
孙颖莎,95.15
徐梦桃,93.94
王曼昱,95.93
陈芋汐,96.25
李婷,93.08
丁宁,94.06
李菊,94
