陈梦,3248
陈雨菲,623
邓亚萍,1282
丁宁,1344
伏明霞,1381
傅园慧,573
谷爱凌,7209
郭晶晶,3110
郎平,1284
李娜,1681
李婷,931
刘诗雯,1564
全红婵,2181
孙颖莎,3613
王曼昱,2059
王濛,1632
王楠,1200
王霜,680
吴敏霞,705
徐梦桃,1554
杨倩,839
战鹰,2397
张怡宁,1209
朱婷,2020
