苏炳添,92.44
吕小军,95.64
马龙,93.4
樊振东,94.24
谌龙,96.11
刘翔,92.98
姚明,93.44
武大靖,95.13
苏翊鸣,95.57
林丹,93.47
刘国梁,94.73
丁俊晖,93.1
周冠宇,95.46
柯洁,97.43
孙继海,95.9
王治郅,94.37
汪顺,93.69
武磊,95
田亮,94.25
马琳,93.88
王皓,94.23
meiko,97.43
jackeylove,96.85
uzi,95.87
郭艾伦,92.9
易建联,92.52
孙杨,92.84
